,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
15056,F. Lach,Frederik Lach,22,60,Germany,FC Hansa Rostock,1000,2020.0,285
15057,P. Fassnacht,Pierre Fassnacht,23,60,Germany,FC Carl Zeiss Jena,1000,2020.0,349
15058,D. Szymonowicz,Dawid Szymonowicz,23,60,Poland,Raków Częstochowa,1000,2020.0,392
15059,R. Peiponen,Roni Peiponen,22,60,Finland,HJK Helsinki,1000,2019.0,150
15060,S. Kjellevold,Simen Lillevik Kjellevold,24,60,Norway,Stabæk Fotball,1000,2019.0,145
15061,W. Al Anazi,Waleed Hezam Al Anazi,24,60,Saudi Arabia,Al Shabab,4000,2021.0,35
15062,J. Bauza,Juan Bauza,23,60,Argentina,Górnik Zabrze,1000,2020.0,17
15063,T. Costantini,Tommaso Costantini,23,60,Italy,SPAL,2000,2022.0,193
15064,E. Louro,Evan Louro,23,60,United States,New York Red Bulls,1000,2019.0,871
15065,Son Suk Yong,손석용 宋世勇,20,60,Korea Republic,Daegu FC,1000,2022.0,260
15066,A. Sicker,Arne Sicker,22,60,Germany,MSV Duisburg,1000,2022.0,740
15067,J. Homawoo,Josué Homawoo,21,60,Togo,FC Nantes,3000,2020.0,803
15068,H. Al Qahtani,Hussain Al Qahtani,24,60,Saudi Arabia,Al Faisaly,3000,2022.0,979
15069,G. Bakırbaş,Göktuğ Bakırbaş,23,60,Turkey,Göztepe SK,2000,2021.0,304
15070,T. Ivanof,Tyron Ivanof,21,60,Belgium,KV Kortrijk,2000,2021.0,588
15071,A. Björnström,Axel Björnström,23,60,Sweden,IK Sirius,1000,2021.0,535
15072,Kim Jung Ho,김정호 Jung Ho Kim,24,60,Korea Republic,Incheon United FC,1000,2022.0,233
15073,E. Weeger,Eric Weeger,22,60,Germany,TSV 1860 München,1000,2020.0,954
15074,D. Vokić,Dejan Vokić,23,60,Slovenia,Benevento,1000,2021.0,504
15075,B. Stephens,Ben Stephens,21,60,England,Macclesfield Town,1000,2020.0,130
15076,K. Bucker,Koen Bucker,23,60,Netherlands,Heracles Almelo,1000,2020.0,304
15077,J. Buss,Jens Buss,21,60,Chile,Curicó Unido,1000,2021.0,622
15078,D. Rentería,Dixon Rentería,23,60,Colombia,Independiente Santa Fe,1000,2020.0,522
15079,H. Al Mansoury,Hamad Al Mansoury,23,60,United Arab Emirates,Al Ain FC,1000,2023.0,772
15080,Y. Hasegawa,Yushi Hasegawa,22,60,Japan,Oita Trinita,1000,2023.0,7
15081,Javi Siverio,Javier Siverio Toro,21,60,Spain,Racing Santander,1000,2020.0,298
15082,B. dos Santos,Benedict dos Santos,21,60,Germany,SV Waldhof Mannheim,1000,2021.0,867
15083,K. Muhar,Karlo Muhar,23,60,Croatia,Lech Poznań,1000,2023.0,341
15084,R. Hreniuc,Raul Hreniuc,22,60,Romania,Universitatea Craiova,1000,2023.0,196
15085,C. Manzinga,Christy Manzinga,24,60,France,Motherwell,1000,2020.0,9
15086,M. Langer,Marcel Langer,22,60,Germany,FC Schalke 04,4000,2020.0,632
15087,D. Jones,Daniel Jones,24,60,England,Salford City,3000,2021.0,128
15088,E. Dieseruvwe,Emmanuel Dieseruvwe,24,60,England,Salford City,3000,2021.0,464
15089,S. Long,Sean Long,24,60,Republic of Ireland,Cheltenham Town,2000,2020.0,535
15090,C. O'Malley,Conor O'Malley,24,60,Republic of Ireland,Peterborough United,1000,2020.0,29
15091,L. Villalba,Leonardo Enrique Villalba,24,60,Argentina,Central Córdoba,2000,2024.0,852
15092,T. Königsmann,Timo Königsmann,22,60,Germany,SV Waldhof Mannheim,1000,2021.0,795
15093,A. Ryczkowski,Adam Ryczkowski,22,60,Poland,Górnik Zabrze,1000,2020.0,460
15094,F. Børsting,Frederik Børsting,24,60,Denmark,Aalborg BK,2000,2022.0,35
15095,M. Maigaard,Mikkel Maigaard,23,60,Denmark,Strømsgodset IF,1000,2021.0,377
15096,R. Coughlan,Ronan Coughlan,22,60,Republic of Ireland,Sligo Rovers,1000,2019.0,762
15097,D. Markey,Darragh Markey,22,60,Republic of Ireland,St. Patrick's Athletic,1000,2020.0,1
15098,F. Kelleher,Fiacre Kelleher,23,60,Republic of Ireland,Macclesfield Town,1000,2020.0,522
15099,T. Vassell,Theo Vassell,22,60,England,Macclesfield Town,1000,2020.0,589
15100,D. Pineda,Diego Pineda,24,60,Mexico,Atlético de San Luis,2000,2022.0,482
15101,D. Cardelli,Daniele Cardelli,24,60,Italy,Pisa,1000,2020.0,53
15102,J. Gibbons,James Gibbons,21,60,England,Port Vale,2000,2020.0,957
15103,Rubén Sánchez,Rubén Sánchez Pérez,24,60,Spain,Granada CF,3000,2020.0,322
15104,S. Al Nabit,Sumayhan Al Nabit,23,60,Saudi Arabia,Abha Club,3000,2020.0,203
15105,K. Shibato,柴戸 海,23,60,Japan,Urawa Red Diamonds,2000,2022.0,723
15106,H. Ayaroğlu,Hasan Ayaroğlu,24,60,Turkey,Alanyaspor,2000,2021.0,997
15107,A. Dudea,Alin Dudea,22,60,Romania,Chindia Târgovişte,1000,2020.0,153
15108,J. Gutjahr,Jeremiah Gutjahr,21,60,United States,Chicago Fire,1000,2021.0,490
15109,Ming Tian,Tian Ming,24,60,China PR,Wuhan Zall,2000,2021.0,318
15110,H. Trewbridge,Harry Trewbridge,24,60,England,Bury,1000,2022.0,469
15111,A. Al Shahrani,Abdulaziz Al Shahrani,24,60,Saudi Arabia,Damac FC,3000,2020.0,588
15112,D. van der Sluys,Dean van der Sluys,23,60,Netherlands,RKC Waalwijk,1000,2021.0,430
15113,D. Tokpa,Darell Tokpa,18,60,France,Amiens SC,1000,2022.0,846
15114,S. Makuka,Steve Makuka,24,60,Uruguay,Atlético Bucaramanga,1000,2023.0,343
15115,J. Rodríguez,Jesús Iván  Rodríguez Trujillo,26,60,Mexico,Puebla FC,1000,2023.0,326
15116,J. Maxted,Jonny Maxted,25,60,England,Exeter City,2000,2023.0,716
15117,A. Moreno,Amando Moreno,23,60,United States,Chicago Fire,1000,2019.0,81
15118,R. Browne,Rhys Browne,23,60,Antigua & Barbuda,Port Vale,2000,2020.0,460
15119,D. Love,Donald Love,24,60,Scotland,Shrewsbury,1000,2021.0,62
15120,G. Jarl,Gustav Jarl,24,60,Sweden,AFC Eskilstuna,1000,2019.0,947
15121,D. Restrepo,Daniel Restrepo Agudelo,26,60,Colombia,Cúcuta Deportivo,1000,2022.0,532
15122,S. Matthews,Sam Matthews,22,60,England,Bristol Rovers,2000,2020.0,857
15123,R. Al Ghamdi,Rayed Al Ghamdi,25,60,Saudi Arabia,Al Raed,4000,2022.0,625
15124,J. Allen,Jordan Allen,24,60,United States,Real Salt Lake,1000,2024.0,57
15125,C. Bishop,Colby Bishop,22,60,England,Accrington Stanley,1000,2022.0,348
15126,Zou Dehai,邹德海,26,60,China PR,Beijing Sinobo Guoan FC,2000,2022.0,368
15127,G. Blackwood,George Blackwood,22,60,Australia,Adelaide United,1000,2020.0,110
15128,R. Ariza,Ronaldo Ariza,21,60,Colombia,Alianza Petrolera,1000,2024.0,378
15129,S. Joss,Sven Joss,24,60,Switzerland,FC Thun,2000,2021.0,318
15130,R. Aoki,青木 亮太,23,60,Japan,Nagoya Grampus,1000,2022.0,641
15131,L. Merolla,Lucas Gabriel Merolla,24,60,Argentina,Club Atlético Huracán,2000,2020.0,731
15132,Yoo Seung Min,유승민 俞圣民,20,60,Korea Republic,Jeonbuk Hyundai Motors,2000,2022.0,469
15133,M. Matsumoto,松本 昌也,24,60,Japan,Júbilo Iwata,1000,2021.0,957
15134,R. Takano,髙野 辽,24,60,Japan,Yokohama F. Marinos,1000,2022.0,627
15135,Kim Han Gil,김한길 金汉吉,24,60,Korea Republic,FC Seoul,2000,2022.0,408
15136,J. Gies,Jeroen Gies,24,60,Germany,SV Meppen,1000,2020.0,64
15137,D. Maekawa,前川 黛也,24,60,Japan,Vissel Kobe,1000,2022.0,304
15138,R. Germain,ジャーメイン 良,24,60,Japan,Vegalta Sendai,1000,2022.0,114
15139,Jon Bakero,Jon Bakero,22,60,Spain,Toronto FC,1000,2020.0,552
15140,T. Corbaz,Thibault Corbaz,25,60,Switzerland,Neuchâtel Xamax,1000,2020.0,47
15141,S. Kchouk,Slimène Kchok,25,60,Tunisia,FC St. Gallen,2000,2020.0,121
15142,S. Paintsil,Seth Paintsil,23,60,Ghana,FC Admira Wacker Mödling,2000,2022.0,360
15143,E. Wiemberg,Erick Wiemberg,25,60,Chile,Unión La Calera,1000,2022.0,740
15144,K. Hodžić,Kadir Hodžić,24,60,Sweden,AFC Eskilstuna,1000,2020.0,430
15145,J. Marx,Jan Hendrik Marx,24,60,Germany,SV Waldhof Mannheim,1000,2023.0,492
15146,P. Pațurcă,Paul Pațurcă,23,60,Romania,Academica Clinceni,1000,2020.0,677
15147,G. Ajayi,Goodness Ajayi,24,60,Nigeria,Astra Giurgiu,2000,2023.0,960
15148,L. Ried,Lukas Ried,23,60,Austria,TSV Hartberg,1000,2021.0,857
15149,C. Klaus,Carl Klaus,25,60,Germany,SV Darmstadt 98,2000,2020.0,909
15150,A. Hirzel,Andreas Hirzel,26,60,Switzerland,FC Thun,2000,2022.0,100
15151,J. Ironside,Joe Ironside,25,60,England,Macclesfield Town,2000,2020.0,110
15152,J. Alabi,James Alabi,24,60,England,Leyton Orient,3000,2020.0,110
15153,P. Mullin,Paul Mullin,24,60,England,Tranmere Rovers,2000,2020.0,526
15154,K. Nitzlnader,Kevin Nitzlnader,26,60,Austria,WSG Tirol,2000,2020.0,349
15155,J. Simonsen,Jeppe Friborg Simonsen,23,60,Denmark,SønderjyskE,2000,2021.0,842
15156,Ye Chongqiu,叶重秋,26,60,China PR,Jiangsu Suning FC,3000,2022.0,250
15157,Ryu Jae Moon,류재문 刘在暮,25,60,Korea Republic,Daegu FC,1000,2024.0,504
15158,Hwang ByeongGeun,황병근 黄秉根,25,60,Korea Republic,Sangju Sangmu FC,1000,2020.0,914
15159,J. Brophy,James Brophy,24,60,England,Leyton Orient,2000,2020.0,678
15160,J. Tratt,Jacob Tratt,24,60,Australia,Perth Glory,1000,2020.0,248
15161,Long Cheng,龙成,24,60,China PR,Jiangsu Suning FC,3000,2022.0,59
15162,Yeerjieti Yeerzati,叶尔杰提·叶尔扎提,26,60,China PR,Chongqing Dangdai Lifan FC SWM Team,1000,2022.0,764
15163,A. Al Najai,Ahmad Al Najai,24,60,Saudi Arabia,Abha Club,3000,2020.0,867
15164,Lee Ji Hoon,이지훈 李智训,25,60,Korea Republic,Incheon United FC,1000,2019.0,318
15165,M. Bleve,Marco Bleve,23,60,Italy,Lecce,2000,2020.0,205
15166,J. Kiassumbua,Joël Kiassumbua,27,60,DR Congo,Servette FC,2000,2020.0,440
15167,D. Dumitrașcu,Denis Dumitrașcu,24,60,Romania,Chindia Târgovişte,1000,2023.0,128
15168,J. Gómez,Johan Gómez,25,60,Colombia,Cúcuta Deportivo,1000,2023.0,110
15169,D. Lyness,Dean Lyness,27,60,England,St. Mirren,1000,2021.0,735
15170,D. Cornell,David Cornell,28,60,Wales,Northampton Town,3000,2020.0,681
15171,K. Riksvold,Kim Ove Norum Riksvold,25,60,Norway,Ranheim Fotball,1000,2019.0,200
15172,D. Cole,Darren Cole,27,60,Scotland,Derry City,1000,2019.0,465
15173,B. Wilson,Ben Wilson,26,60,England,Coventry City,1000,2022.0,716
15174,K. Bigler,Kevin Bigler,26,60,Switzerland,FC Thun,3000,2020.0,802
15175,C. Stockton,Cole Stockton,25,60,England,Morecambe,2000,2020.0,878
15176,R. Castro,Rodrigo Castro,26,60,Argentina,Deportes Iquique,1000,2024.0,181
15177,D. Bozic,Dejan Bozic,26,60,Germany,Chemnitzer FC,1000,2020.0,464
15178,C. Quenum,Chérif Quenum,26,60,France,Valenciennes FC,1000,2020.0,129
15179,Choi Chi Won,Chi Won Choi,26,60,Korea Republic,Gangwon FC,1000,2024.0,542
15180,A. Jafar,Abdulwahab Jafar,25,60,Saudi Arabia,Damac FC,3000,2021.0,695
15181,H. Mitsumaru,三丸 拡,25,60,Japan,Sagan Tosu,1000,2022.0,539
15182,E. Næsbak Brenden,Erik Næsbak Brenden,25,60,Norway,Lillestrøm SK,1000,2019.0,713
15183,J. Smith,Joshua Smith,27,60,United States,Finn Harps,1000,2019.0,547
15184,J. Montaño,Jackson David Montaño Palacios,26,60,Colombia,Alianza Petrolera,1000,2022.0,477
15185,A. Abdellaoui,Ayoub Abdellaoui,26,60,Algeria,FC Sion,4000,2021.0,191
15186,B. Čečarić,Bojan Čečarić,25,60,Serbia,Cracovia,1000,2022.0,606
15187,C. Gaínza,Camilo Gaínza,26,60,Chile,Deportes Iquique,1000,2023.0,746
15188,Jung Hoon Sung,정훈성 Hoon Sung Jung,25,60,Korea Republic,Incheon United FC,1000,2023.0,872
15189,J. Grzesik,Jan Grzesik,24,60,Poland,LKS Lodz,1000,2021.0,609
15190,M. Al Najai,Muhannad Al Najai,25,60,Saudi Arabia,Damac FC,3000,2021.0,5
15191,A. Barry,Aaron Barry,26,60,Republic of Ireland,Bohemian FC,1000,2019.0,213
15192,C. Brown,Corey Edward Brown,25,60,Australia,Melbourne Victory,2000,2020.0,740
15193,Pei Shuai,裴帅,26,60,China PR,Tianjin Quanjian FC,3000,2021.0,164
15194,J. Gulley,Justin Gulley,26,60,New Zealand,New Zealand,0,,784
15195,N. Al Muwallad,Nader Al Muwallad,26,60,Saudi Arabia,Al Adalah,3000,2021.0,341
15196,H. Al Jayzani,Hamad Suliman Al Jayzani,26,60,Saudi Arabia,Damac FC,3000,2020.0,609
15197,Wang Fei,王飞,26,60,China PR,Henan Jianye FC,2000,2019.0,532
15198,Park Won Jae,박원재 朴源载,25,60,Korea Republic,Seongnam FC,1000,2019.0,609
15199,Y. Suzuki,铃木 雄斗,25,60,Japan,Gamba Osaka,2000,2020.0,704
15200,N. Mirković,Nikola Mirković,27,60,Serbia,SønderjyskE,2000,2021.0,555
15201,E. Fujishima,藤嶋 栄介,27,60,Japan,Kawasaki Frontale,1000,2022.0,914
15202,S. Neurauter,Sandro Neurauter,27,60,Austria,WSG Tirol,2000,2023.0,138
15203,L. Scepanik,Lukas Scepanik,25,60,Germany,MSV Duisburg,1000,2021.0,857
15204,A. Ginti,Adit Ginti,25,60,India,India,0,,378
15205,A. Khurana,Anuvinda Khurana,26,60,India,India,0,,908
15206,A. Maadi,Ali Maadi,25,60,Saudi Arabia,Al Faisaly,3000,2024.0,121
15207,C. Crialese,Carlo Crialese,26,60,Italy,Virtus Entella,1000,2021.0,430
15208,S. Bennett,Scott Bennett,28,60,England,Newport County,2000,2020.0,572
15209,F. Rossi,Francesco Rossi,28,60,Italy,Atalanta,6000,2020.0,487
15210,C. Clifford,Conor Clifford,27,60,Republic of Ireland,St. Patrick's Athletic,1000,2019.0,939
15211,D. Cawley,David Cawley,27,60,Republic of Ireland,Sligo Rovers,1000,2020.0,377
15212,K. Buckley,Keith Buckley,27,60,Republic of Ireland,Bohemian FC,1000,2020.0,35
15213,D. Jarvis,Dean Jarvis,27,60,Northern Ireland,Dundalk,1000,2019.0,721
15214,A. Yussuf,Adi Yussuf,27,60,Tanzania,Blackpool,2000,2021.0,964
15215,L. O'Neil,Liam O'Neil,25,60,England,Cambridge United,2000,2020.0,341
15216,J. Pepper,Jacob Pepper,27,60,Australia,Brisbane Roar,1000,2020.0,176
15217,H. Konongo,Hugo Konongo,27,60,Congo,Sepsi OSK,2000,2020.0,121
15218,M. Attiyah,Mohammed Attiyah,27,60,Saudi Arabia,Al Shabab,5000,2022.0,688
15219,M. Al Rashdi,Murad Al Rashdi,28,60,Saudi Arabia,Al Adalah,3000,2020.0,6
15220,B. Garcés,Jhord Bayron Garcés Moreno,26,60,Colombia,Atlético Huila,1000,2024.0,266
15221,R. Al Radhi,Radhi Al Radhi,27,60,Saudi Arabia,Al Adalah,3000,2021.0,248
15222,F. Cerda,Fabián Alfredo Cerda Valdés,30,60,Chile,CD Palestino,1000,2019.0,100
15223,T. Mokwa,Tomasz Mokwa,26,60,Poland,Piast Gliwice,1000,2020.0,47
15224,Wang Weicheng,王维成,27,60,China PR,Chongqing Dangdai Lifan FC SWM Team,2000,2024.0,571
15225,R. Hironaga,廣永 遼太郎,29,60,Japan,Sanfrecce Hiroshima,2000,2022.0,53
15226,T. Imai,今井 智基,28,60,Japan,Matsumoto Yamaga,1000,2019.0,523
15227,K. Nakami,中美 庆哉,27,60,Japan,Matsumoto Yamaga,1000,2022.0,101
15228,F. Costa,Federico Costa,30,60,Argentina,Patronato,2000,2020.0,914
15229,G. Bokwé,Georges Motase Bokwé,29,60,Cameroon,Mjøndalen IF,1000,2020.0,36
15230,F. Pangop,Frantz Pangop,26,60,Cameroon,SCR Altach,3000,2021.0,162
15231,T. Kallevåg,Torbjørn Kallevåg,26,60,Norway,FK Haugesund,1000,2020.0,934
15232,H. Pritchard,Harry Pritchard,26,60,England,Blackpool,2000,2020.0,288
15233,W. Coulibaly,Wonlo Coulibaly,27,60,Ivory Coast,Côte d'Ivoire,0,,430
15234,H. Pernía,Henri Pernía,28,60,Venezuela,Unión Magdalena,1000,2022.0,316
15235,H. Al Maqati,Hamed Al Maqati,25,60,Saudi Arabia,Al Hazem,2000,2020.0,420
15236,A. Melksham,Adrian Melksham,28,60,England,Bury,1000,2022.0,201
15237,L. Dumitriu,Lucian Dumitriu,26,60,Romania,FC Hermannstadt,2000,2020.0,504
15238,F. Michel,Florian Michel,27,60,France,Grenoble Foot 38,1000,2023.0,984
15239,M. Harrold,Matt Harrold,34,60,England,Leyton Orient,3000,2020.0,526
15240,A. Karadas,Azar Karadas,37,60,Norway,SK Brann,1000,2019.0,351
15241,R. Harley,Ryan Harley,34,60,England,Milton Keynes Dons,2000,2020.0,852
15242,S. Dawson,Stephen Dawson,33,60,Republic of Ireland,Bury,1000,2020.0,920
15243,B. Moore,Byron Moore,30,60,England,Plymouth Argyle,4000,2020.0,448
15244,L. Joyce,Luke Joyce,31,60,England,Port Vale,2000,2020.0,403
15245,D. Da Costa,David Da Costa,33,60,Switzerland,FC Lugano,1000,2020.0,293
15246,T. Velaphi,Tando Velaphi,32,60,Australia,Perth Glory,1000,2020.0,735
15247,F. Al Shammari,Fahad Al Shammari,38,60,Saudi Arabia,Al Fayha,2000,2020.0,29
15248,Zhu Ting,朱挺,33,60,China PR,Dalian YiFang FC,2000,2020.0,307
15249,Yang Qipeng,杨启鹏,32,60,China PR,Tianjin TEDA FC,2000,2020.0,488
15250,Ding Jie,丁捷,32,60,China PR,Chongqing Dangdai Lifan FC SWM Team,2000,2022.0,501
15251,Wan Houliang,万厚良,33,60,China PR,Beijing Renhe FC,2000,2021.0,848
15252,M. Youssouf,Mohamed Youssouf,31,60,Comoros,AC Ajaccio,1000,2020.0,203
15253,J. Widdowson,Joe Widdowson,30,60,England,Leyton Orient,3000,2021.0,191
15254,P. Vincenti,Peter Vincenti,32,60,England,Macclesfield Town,2000,2020.0,351
15255,B. Sielewski,Bartłomiej Sielewski,34,60,Poland,Wisła Płock,1000,2020.0,554
15256,Wang Song,汪嵩,35,60,China PR,Jiangsu Suning FC,2000,2020.0,468
15257,D. Melichárek,Dušan Melichárek,35,60,Czech Republic,Malmö FF,1000,2020.0,177
15258,C. Clements,Christopher Clements,29,60,England,Cheltenham Town,2000,2020.0,708
15259,G. Taylor,Greg Taylor,29,60,England,Cambridge United,2000,2020.0,409
15260,E. Cebotaru,Eugeniu Cebotaru,34,60,Moldova,Academica Clinceni,1000,2020.0,250
15261,J. Aymes,Jérémy Aymes,30,60,France,Le Mans FC,1000,2022.0,795
15262,A. Blackman,Andre Blackman,28,60,England,Southend United,2000,2020.0,923
15263,J. Cook,Jordan Cook,29,60,England,Grimsby Town,2000,2020.0,791
15264,N. Yamada,山田 直輝,28,60,Japan,Shonan Bellmare,1000,2020.0,532
15265,J. Dunleavy,Johnny Dunleavy,27,60,Republic of Ireland,Sligo Rovers,1000,2019.0,637
15266,F. Musaev,Fozil Musaev,30,60,Uzbekistan,Júbilo Iwata,1000,2023.0,691
15267,W. Łuczak,Wojciech Łuczak,29,60,Poland,LKS Lodz,1000,2020.0,571
15268,A. Tutte,Andrew Tutte,28,60,England,Morecambe,2000,2020.0,229
15269,Yun Ju Tae,윤주태 尹柱泰,29,60,Korea Republic,FC Seoul,2000,2023.0,976
15270,T. Nichols,Tom Nichols,25,60,England,Bristol Rovers,2000,2020.0,841
15271,D. Byrtek,Damian Byrtek,28,60,Poland,Piast Gliwice,1000,2020.0,883
15272,D. Leadbitter,Daniel Leadbitter,28,60,England,Newport County,2000,2021.0,609
15273,B. Al Baqi,Basim Al Baqi,29,60,Saudi Arabia,Al Ahli,4000,2020.0,100
15274,S. Otayf,Saqer Otayf,28,60,Saudi Arabia,Al Fateh,5000,2021.0,397
15275,P. Baiocco,Paolo Baiocco,30,60,Italy,Livorno,1000,2023.0,639
15276,J. Blyth,Jacob Blyth,26,60,England,Macclesfield Town,2000,2020.0,606
15277,M. Al Bassas,Mustafa Mahdi Al Bassas,26,60,Saudi Arabia,Al Ahli,6000,2023.0,468
15278,C. Subero,Cristhian Camilo Subero Mier,28,60,Colombia,Unión Magdalena,1000,2024.0,47
15279,S. Céspedes,Sebastián Edgardo Cespedes Reyes,27,60,Chile,CD Cobresal,1000,2020.0,130
15280,J. Hunt,Johnny Hunt,28,60,England,Hamilton Academical FC,1000,2024.0,164
15281,S. Makani,Sosha Makani,32,60,Iran,Mjøndalen IF,1000,2020.0,73
15282,L. Maldonado,Lino Waldemar Maldonado Gárnica,30,60,Chile,CD Cobresal,1000,2024.0,260
15283,Chen Jie,陈杰,29,60,China PR,Beijing Renhe FC,3000,2019.0,341
15284,J. Coulson,Josh Coulson,30,60,England,Leyton Orient,3000,2021.0,633
15285,H. Dunk,Harrison Dunk,28,60,England,Cambridge United,2000,2020.0,596
15286,Qiao Wei,Wei Qiao,31,60,China PR,Shenzhen FC,2000,2020.0,227
15287,A. Qaisi,Abdullah Qaisi,29,60,Saudi Arabia,Abha Club,4000,2020.0,288
15288,M. Abu Shararah,Mazen Ali Abu Shararah,28,60,Saudi Arabia,Damac FC,4000,2021.0,114
15289,N. Iwadate,岩馆 直,30,60,Japan,Urawa Red Diamonds,2000,2022.0,909
15290,D. Nasu,那须 大亮,37,60,Japan,Vissel Kobe,1000,2019.0,718
15291,Y. Takeda,武田 洋平,32,60,Japan,Nagoya Grampus,1000,2022.0,64
15292,Y. Ota,太田 吉彰,36,60,Japan,Júbilo Iwata,1000,2022.0,468
15293,A. Belahmeur,Abdelhak Belahmeur,27,60,France,FC Voluntari,1000,2020.0,857
15294,A. Al Nashi,Abdulaziz Al Nashi,31,60,Saudi Arabia,Al Hazem,2000,2021.0,341
15295,K. Tanno,丹野 研太,33,60,Japan,Cerezo Osaka,1000,2022.0,909
15296,T. Siedschlag,Tim Siedschlag,31,60,Germany,Holstein Kiel,3000,2021.0,403
15297,M. Harzan,Mohammed Mohsen Harzan,30,60,Saudi Arabia,Al Taawoun,4000,2020.0,649
15298,M. Kremer,Max Kremer,29,60,Germany,SV Meppen,1000,2020.0,564
15299,D. Srnić,Dragoljub Srnić,27,60,Serbia,LKS Lodz,1000,2022.0,5
15300,A. El Hriti,Aniss  El Hriti,29,60,France,FC Chambly Oise,1000,2021.0,740
15301,S. Kassar,Sami Kassar,29,60,Saudi Arabia,Damac FC,3000,2020.0,678
15302,M. Langer,Matti Langer,29,60,Germany,Chemnitzer FC,1000,2020.0,300
15303,J. Franzoni,Juan Cruz Franzoni,28,60,Argentina,Patronato,3000,2022.0,901
15304,Liu Huan,刘欢,30,60,China PR,Beijing Sinobo Guoan FC,3000,2020.0,406
15305,Ke Zhao,柯钊,30,60,China PR,Henan Jianye FC,2000,2019.0,438
15306,Qiu Tianyi,邱添一,30,60,China PR,Tianjin TEDA FC,2000,2019.0,366
15307,T. Kodama,児玉 剛,31,60,Japan,FC Tokyo,1000,2022.0,914
15308,J. Igbarumah,John Junior Igbarumah,27,60,Nigeria,IK Sirius,1000,2020.0,130
15309,R. Cabrera,Rodrigo Cabrera,30,60,Uruguay,CD Cobresal,1000,2020.0,827
15310,A. Boroughbridge,Archie Boroughbridge,34,60,England,Bury,1000,2022.0,751
15311,R. Romeo,Roberto Romeo,29,60,Italy,Gaz Metan Mediaş,2000,2020.0,872
15312,S. Eichmeier,Sascha Eichmeier,29,60,Germany,Viktoria Köln,1000,2020.0,349
15313,V. Olariu,Vasile Olariu,31,60,Romania,Academica Clinceni,1000,2023.0,250
15314,Elsinho,Elson José Dias Junior,28,60,Brazil,FC Juárez,3000,2023.0,632
15315,K. Barnawi,Karam Barnawi,32,60,Saudi Arabia,Abha Club,3000,2020.0,499
15316,S. Perović,Slavko Perović,30,60,Serbia,Dinamo Bucureşti,2000,2023.0,96
15317,M. Sánchez,Marcos Sánchez,29,60,Argentina,Central Córdoba,2000,2020.0,121
15318,K. Santini,Krševan Santini,32,60,Croatia,Jagiellonia Białystok,1000,2020.0,555
15319,J. Passaglia,Juan Pablo Passaglia,30,60,Argentina,Politehnica Iaşi,2000,2021.0,857
15320,N. Allievi,Nicholas Allievi,27,60,Italy,Castellammare di Stabia,1000,2020.0,668
15321,A. Deshpande,Attana Deshpande,38,60,India,India,0,,431
15322,T. Atwal,Tapish Atwal,35,60,India,India,0,,514
15323,B. Sidhu,Bismeet Sidhu,31,60,India,India,0,,852
15324,R. Nadkarni,Remil Nadkarni,33,60,India,India,0,,394
15325,M. Radin,Milan Radin,28,60,Serbia,Korona Kielce,1000,2021.0,300
15326,K. Stoyanov,Krum Stoyanov,27,60,Bulgaria,Bulgaria,0,,638
15327,G. Bazunu,Gavin Bazunu,17,59,Republic of Ireland,Manchester City,1000,2022.0,145
15328,K. Bafounta,Kamal Bafounta,17,59,France,Borussia Dortmund,1000,2021.0,250
15329,J. von Moos,Julian von Moos,18,59,Switzerland,FC Basel 1893,2000,2021.0,964
15330,X. Amaechi,Xavier Amaechi,18,59,England,Hamburger SV,1000,2023.0,641
15331,J. Bowden,Jamie Bowden,17,59,England,Tottenham Hotspur,1000,2020.0,881
15332,M. Daly,Matty Daly,18,59,England,Huddersfield Town,2000,2021.0,984
15333,J. Hove,Johan Hove,18,59,Norway,Strømsgodset IF,1000,2021.0,377
