,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
12676,D. Bock,Dominik Bock,24,63,Germany,FC Carl Zeiss Jena,1000,2020.0,367
12677,A. Mayorga,Alejandro Mayorga,22,63,Mexico,Guadalajara,6000,2019.0,822
12678,S. Furtado,Steeve Furtado,24,63,France,Albacete BP,2000,2020.0,239
12679,M. Grösch,Marius Grösch,25,63,Germany,FC Carl Zeiss Jena,1000,2020.0,758
12680,M. Miller,Mickel Miller,23,63,England,Hamilton Academical FC,2000,2020.0,123
12681,J. Scherzer,Jonathan Scherzer,23,63,Austria,FC Admira Wacker Mödling,2000,2022.0,109
12682,H. Rashidi,Heradi Rashidi,24,63,Sweden,AIK,2000,2020.0,387
12683,M. Kuzmanović,Mićo Kuzmanović,23,63,Bosnia Herzegovina,Royal Excel Mouscron,2000,2021.0,394
12684,E. Bekiroglu,Efkan Bekiroglu,23,63,Germany,TSV 1860 München,1000,2020.0,974
12685,A. Elogo,Arsène Elogo,24,63,Cameroon,Grenoble Foot 38,2000,2020.0,296
12686,M. Haas,Manuel Haas,23,63,Austria,SKN St. Pölten,3000,2020.0,479
12687,S. Pino,Stefan Pino,25,63,Chile,CD Universidad de Concepción,1000,2019.0,346
12688,S. Bjørshol,Sondre Flem Bjørshol,25,63,Norway,Viking FK,1000,2020.0,340
12689,S. Nnamani,Samuel Nnamani,24,63,Nigeria,AFC Eskilstuna,1000,2019.0,989
12690,D. Popadiuc,Doru Popadiuc,24,63,Romania,FC Voluntari,2000,2023.0,456
12691,S. Bakari,Saïd Bakari,24,63,Comoros,RKC Waalwijk,2000,2020.0,348
12692,C. Martínez,Carlos Julio Martínez,25,63,Dominican Republic,CD Mirandés,2000,2020.0,760
12693,S. Shimada,Shintaro Shimada,23,63,Japan,Oita Trinita,1000,2023.0,138
12694,S. Murray,Sean Murray,25,63,Republic of Ireland,Dundalk,1000,2019.0,713
12695,M. Mandron,Mikael Mandron,24,63,France,Gillingham,2000,2023.0,369
12696,I. Touray,Ibou Touray,24,63,Gambia,Salford City,3000,2020.0,541
12697,P. Digby,Paul Digby,24,63,England,Stevenage,2000,2023.0,719
12698,M. Ovenstad,Martin Ovenstad,25,63,Norway,Strømsgodset IF,1000,2019.0,509
12699,G. Arokoyo,Gbenga Arokoyo,26,63,Nigeria,Kalmar FF,1000,2020.0,426
12700,A. Kuen,Andreas Kuen,24,63,Austria,SV Mattersburg,4000,2020.0,752
12701,G. Leigh,Gregory Leigh,24,63,England,Aberdeen,2000,2021.0,140
12702,K. Angielski,Karol Angielski,23,63,Poland,Wisła Płock,1000,2021.0,354
12703,K. Kinoshita,木下 康介,24,63,Japan,Stabæk Fotball,1000,2021.0,230
12704,M. Ferrier,Morgan Ferrier,24,63,England,Tranmere Rovers,2000,2024.0,223
12705,K. Junker,Kasper Junker,25,63,Denmark,Stabæk Fotball,1000,2019.0,541
12706,S. Tanser,Scott Tanser,24,63,England,St. Johnstone FC,1000,2021.0,365
12707,M. Qasem,Mohammed Qassem Al Nakhli,24,63,Saudi Arabia,Al Faisaly,4000,2021.0,573
12708,D. Whitehead,Danny Whitehead,25,63,England,Salford City,4000,2020.0,713
12709,T. Conlon,Tom Conlon,23,63,England,Port Vale,3000,2020.0,808
12710,M. Ridenton,Matthew Ridenton,23,63,New Zealand,Newcastle Jets,1000,2020.0,509
12711,R. Lopes Cabral,Rodny Lopes Cabral,24,63,Netherlands,Politehnica Iaşi,2000,2021.0,617
12712,P. Grazziani,Pier Luigi Grazziani Serrano,24,63,Colombia,Alianza Petrolera,1000,2024.0,675
12713,F. Fumu Tamuzo,François-Xavier Fumu Tamuzo,24,63,France,AJ Auxerre,1000,2021.0,911
12714,H. Konaté,Yored Hillel Konaté,24,63,Ivory Coast,Valenciennes FC,1000,2020.0,103
12715,M. Burgess,Max Burgess,24,63,Australia,Western United FC,1000,2020.0,179
12716,M. Jadama,Modou Lamin Jadama,25,63,Gambia,Portland Timbers,2000,2019.0,676
12717,Jeon Min Gwang,전민광 Min Gwang Jeon,26,63,Korea Republic,Pohang Steelers,2000,2022.0,894
12718,M. Rasner,Martin Rasner,24,63,Austria,SKN St. Pölten,3000,2020.0,886
12719,J. Karlsson,Jesper Karlsson,20,63,Sweden,IF Elfsborg,1000,2021.0,272
12720,Han Pengfei,韩鹏飞,26,63,China PR,Wuhan Zall,2000,2021.0,528
12721,K. Kozuka,小塚 和季,24,63,Japan,Oita Trinita,1000,2022.0,964
12722,Lee Dong Su,이동수 李东洙,25,63,Korea Republic,Jeju United FC,1000,2022.0,482
12723,D. Petrovic,Danijel Petrovic,26,63,Serbia,SKN St. Pölten,3000,2020.0,676
12724,M. Bilir,Mahmut Bilir,24,63,Turkey,Gazişehir Gaziantep F.K.,2000,2021.0,719
12725,Miguel Santos,Miguel Santos,24,63,Portugal,Astra Giurgiu,1000,2022.0,69
12726,L. Jonsson,Lukas Jonsson,26,63,Sweden,IK Sirius,1000,2019.0,295
12727,S. Yajima,矢島 慎也,25,63,Japan,Gamba Osaka,3000,2021.0,728
12728,Y. Kimoto,木本 恭生,25,63,Japan,Cerezo Osaka,2000,2022.0,416
12729,R. Sawakami,泽上 龍二,25,63,Japan,Cerezo Osaka,2000,2022.0,468
12730,J. Schneider,Jan-Marc Schneider,25,63,Germany, SSV Jahn Regensburg,3000,2021.0,185
12731,M. Fritz,Moritz Fritz,25,63,Germany,Viktoria Köln,1000,2020.0,416
12732,J. Gordon,Josh Gordon,24,63,England,Walsall,4000,2021.0,232
12733,A. Kovačević,Adnan Kovačević,25,63,Bosnia Herzegovina,Korona Kielce,1000,2020.0,94
12734,D. Mullen,Danny Mullen,24,63,Scotland,St. Mirren,2000,2020.0,318
12735,K. Yuruki,汰木 康也,23,63,Japan,Urawa Red Diamonds,2000,2022.0,911
12736,A. Falch,Aslak Falch,27,63,Norway,Sarpsborg 08 FF,1000,2021.0,226
12737,M. Hvilsom,Mads Dittmer Hvilsom,26,63,Denmark,Hobro IK,3000,2022.0,601
12738,C. Aasbak,Christoffer Aasbak,25,63,Norway,Kristiansund BK,1000,2020.0,450
12739,M. Haakenstad,Mats Haakenstad,25,63,Norway,Lillestrøm SK,1000,2020.0,306
12740,M. Söderqvist,Måns Söderqvist,26,63,Sweden,Kalmar FF,1000,2019.0,776
12741,A. Razak,Abdul Razak,26,63,Ivory Coast,IK Sirius,1000,2020.0,505
12742,C. Forrester,Chris Forrester,26,63,Republic of Ireland,St. Patrick's Athletic,1000,2022.0,821
12743,A. Smith,Adam Smith,26,63,England,Forest Green Rovers,3000,2021.0,15
12744,S. McCartan,Shay McCartan,25,63,Northern Ireland,Bradford City,4000,2020.0,906
12745,S. van der Lei,Stefan van der Lei,26,63,Netherlands,FC Emmen,1000,2020.0,62
12746,G. Wegkamp,Gerrit Wegkamp,26,63,Germany,FSV Zwickau,1000,2021.0,346
12747,S. Wimmer,Sebastian Wimmer,25,63,Austria,Viktoria Köln,1000,2020.0,416
12748,F. Møller,Frederik Møller,25,63,Denmark,Silkeborg IF,2000,2020.0,853
12749,A. Al Fahad,Abdullah Al Fahad,25,63,Saudi Arabia,Al Raed,4000,2020.0,826
12750,S. Galloway,Scott Galloway,24,63,Australia,Melbourne City FC,2000,2020.0,306
12751,S. Roux,Storm Roux,26,63,New Zealand,Melbourne Victory,2000,2020.0,762
12752,C. Pain,Connor Pain,25,63,Australia,Western United FC,1000,2020.0,541
12753,M. Brouwer,Michael Brouwer,26,63,Netherlands,Heracles Almelo,1000,2020.0,952
12754,C. Țîră,Cătălin Țîră,25,63,Romania,FC Voluntari,2000,2024.0,589
12755,A. Gogić,Alexandros Gogić,25,63,Cyprus,Hamilton Academical FC,2000,2020.0,602
12756,R. Gyasi,Raymond Gyasi,24,63,Ghana,Stabæk Fotball,1000,2021.0,782
12757,M. Mosquera,Miller Stiwar Mosquera Cabrera,26,63,Colombia,Patriotas Boyacá FC,1000,2024.0,382
12758,J. Clarke,Josh Clarke,24,63,England,Brentford,7000,2020.0,776
12759,B. Halliday,Bradley Halliday,23,63,England,Doncaster Rovers,2000,2021.0,888
12760,I. van Weert,Ingo van Weert,25,63,Netherlands,RKC Waalwijk,2000,2020.0,676
12761,A. Gero,Alhaji Gero,25,63,Nigeria,Helsingborgs IF,1000,2021.0,601
12762,A. Al Shammari,Abdullah Haif Al Shammari,25,63,Saudi Arabia,Al Hazem,3000,2022.0,284
12763,A. Al Dohaim,Amaar Ali Al Dohaim,25,63,Saudi Arabia,Al Ittihad,6000,2020.0,130
12764,T. Davies,Tom Davies,27,63,England,Bristol Rovers,2000,2021.0,686
12765,Agus Medina,Agustín Medina Delgado,24,63,Spain,Birmingham City,3000,2021.0,323
12766,J. Santander,John Santander,25,63,Chile,CD Cobresal,1000,2020.0,751
12767,R. Wulle,Rick Wulle,25,63,Germany,SV Sandhausen,1000,2020.0,813
12768,M. Maouche,Mohamed Maouche,26,63,France,Oldham Athletic,3000,2020.0,960
12769,G. Luperini,Gregorio Luperini,25,63,Italy,Trapani,1000,2021.0,411
12770,Y. Ito,伊东 幸敏,25,63,Japan,Kashima Antlers,2000,2022.0,340
12771,R. Maeda,前田 凌佑,25,63,Japan,Oita Trinita,1000,2022.0,984
12772,C. Suárez,Carlos Suárez,27,63,Venezuela,Curicó Unido,1000,2020.0,271
12773,C. Karayel,Cebrail Karayel,24,63,Turkey,MKE Ankaragücü,4000,2021.0,588
12774,M. Ambrose,Mikey Ambrose,25,63,United States,Atlanta United,2000,2019.0,811
12775,D. Wiebe,Danilo Wiebe,25,63,Germany,Eintracht Braunschweig,1000,2020.0,894
12776,A. Okosun,Ayo Simon Okosun,25,63,Denmark,FC Midtjylland,5000,2023.0,601
12777,D. Barreto,Diego Barreto,26,63,Paraguay,Atlético Huila,1000,2022.0,225
12778,V. Bezecourt,Vincent Bezecourt,26,63,France,New York Red Bulls,2000,2019.0,650
12779,A. Meyer,Alexander Meyer,28,63,Germany, SSV Jahn Regensburg,2000,2021.0,952
12780,J. Buitrago,Julián Buitrago,26,63,Colombia,Patriotas Boyacá FC,1000,2022.0,714
12781,H. Ishige,石毛 秀樹,24,63,Japan,Shimizu S-Pulse,1000,2019.0,821
12782,P. Mako,Paseka Mako,25,63,South Africa,Orlando Pirates,1000,2021.0,622
12783,F. Lapis,Florian Lapis,25,63,France,Chamois Niortais Football Club,1000,2020.0,98
12784,Y. Yakovenko,Yuriy Yakovenko,25,63,Ukraine,Esbjerg fB,3000,2021.0,958
12785,R. Lamie,Ricki Lamie,26,63,Scotland,Livingston FC,2000,2022.0,958
12786,S. Bauer,Sebastian Bauer,26,63,Austria,FC Admira Wacker Mödling,3000,2020.0,276
12787,A. Gabrielli,Ángelo Gabrielli,26,63,Uruguay,Newell's Old Boys,4000,2020.0,685
12788,A. Ivačič,Aljaž Ivačič,25,63,Slovenia,Portland Timbers,1000,2019.0,700
12789,A. Jusino,Adrián Jusino,26,63,Bolivia,Bolivia,0,,722
12790,A. Pițian,Andrei Pițian,23,63,Romania,FC Botoşani,2000,2020.0,253
12791,J. Bay,Jonathan Bay,26,63,Argentina,Central Córdoba,2000,2020.0,371
12792,D. Segbé Azankpo,Désiré Segbé Azankpo,26,63,Benin,Oldham Athletic,3000,2020.0,761
12793,N. Canavan,Niall Canavan,28,63,Republic of Ireland,Plymouth Argyle,4000,2020.0,417
12794,L. Sætra,Lars Sætra,27,63,Norway,Strømsgodset IF,1000,2019.0,576
12795,S. Maholli,Shkodran Maholli,26,63,Sweden,Silkeborg IF,3000,2020.0,369
12796,T. Kainz,Tobias Kainz,26,63,Austria,TSV Hartberg,2000,2021.0,728
12797,T. Schilk,Tobias Schilk,27,63,Germany,Hallescher FC,1000,2020.0,81
12798,C. Raglan,Charlie Raglan,26,63,England,Cheltenham Town,3000,2021.0,60
12799,A. Caceres,Anthony Caceres,26,63,Australia,Sydney FC,2000,2021.0,821
12800,T. Müller,Tobias Müller,26,63,Germany,Chemnitzer FC,1000,2021.0,12
12801,Lee Woo Hyeok,이우혁 李愚赫,26,63,Korea Republic,Incheon United FC,1000,2023.0,269
12802,A. Berzel,Aaron Berzel,27,63,Germany,TSV 1860 München,1000,2020.0,363
12803,M. Vitzthum,Michael Vitzthum,27,63,Germany,SG Sonnenhof Großaspach,1000,2023.0,526
12804,A. Kolev,Alexander Kolev,26,63,Bulgaria,Arka Gdynia,2000,2020.0,657
12805,A. Cadavid,Arled Cadavid Valencia,28,63,Colombia,América de Cali,1000,2019.0,813
12806,P. Heredia,Pablo Heredia,29,63,Argentina,Unión La Calera,1000,2019.0,813
12807,K. Rendón,Kevin Rendón,26,63,Colombia,Deportivo Pasto,1000,2024.0,873
12808,A. Chapman,Aaron Chapman,29,63,England,Peterborough United,2000,2020.0,294
12809,M. Schultz,Michael Schultz,26,63,Germany,SV Waldhof Mannheim,1000,2020.0,258
12810,Shin Chang Moo,신창무 申昶武,26,63,Korea Republic,Sangju Sangmu FC,1000,2019.0,833
12811,Lee Ju Yong,이주용 李周勇,26,63,Korea Republic,Jeonbuk Hyundai Motors,2000,2024.0,853
12812,D. Altobelli,Daniele Altobelli,26,63,Italy,US Salernitana 1919,1000,2021.0,973
12813,A. Al Habib,Ahmad Al Habib,26,63,Saudi Arabia,Abha Club,4000,2021.0,222
12814,D. Franco,Daniel Alejandro Franco,27,63,Argentina,Curicó Unido,1000,2020.0,56
12815,Ji Eon Hak,지언학 Eon Hak Ji,25,63,Korea Republic,Incheon United FC,1000,2024.0,179
12816,A. Tarbell,Andrew Tarbell,25,63,United States,San Jose Earthquakes,1000,2019.0,294
12817,Park Tae Hong,박태홍 朴台洪,28,63,Korea Republic,Gyeongnam FC,2000,2022.0,87
12818,S. Monaco,Salvatore Monaco,26,63,Italy,Cosenza,1000,2020.0,183
12819,S. Takahashi,髙橋 祥平,27,63,Japan,Júbilo Iwata,2000,2022.0,87
12820,C. Martinez,Cristian Martinez,22,63,Panama,Chicago Fire,2000,2020.0,727
12821,C. Maloney,Connor Maloney,24,63,United States,Columbus Crew SC,1000,2019.0,351
12822,L. Hannant,Luke Hannant,25,63,England,Cambridge United,3000,2021.0,699
12823,T. Takagi,髙木 利弥,26,63,Japan,Matsumoto Yamaga,1000,2021.0,334
12824,E. Katayama,片山 瑛一,27,63,Japan,Cerezo Osaka,2000,2022.0,685
12825,F. Báez,Francisco Báez,27,63,Paraguay,Envigado FC,1000,2022.0,605
12826,M. Dobrescu,Mihai Dobrescu,26,63,Romania,Academica Clinceni,1000,2023.0,397
12827,H. Vera,Hugo Vera,28,63,Paraguay,Central Córdoba,3000,2020.0,737
12828,J. Coppens,Jo Coppens,28,63,Belgium,FC Carl Zeiss Jena,1000,2020.0,64
12829,K. Watson,Keith Watson,29,63,Scotland,Ross County FC,2000,2022.0,574
12830,C. Morris,Callum Morris,29,63,Northern Ireland,Ross County FC,2000,2022.0,641
12831,L. Waterfall,Luke Waterfall,28,63,England,Grimsby Town,2000,2021.0,788
12832,A. White,Aidan White,27,63,Republic of Ireland,Heart of Midlothian,2000,2021.0,270
12833,K. Conrad,Kevin Conrad,28,63,Germany,SV Waldhof Mannheim,1000,2020.0,633
12834,A. Eastham,Ashley Eastham,28,63,England,Fleetwood Town,2000,2021.0,513
12835,S. Robinson,Scott Robinson,27,63,Scotland,Livingston FC,2000,2021.0,748
12836,Kim Da Sol,김다솔 Da Sol Kim,30,63,Korea Republic,Suwon Samsung Bluewings,1000,2020.0,903
12837,W. Evseev,Willi Evseev,27,63,Germany,SV Meppen,1000,2021.0,598
12838,D. Moldovan,Dinu Bogdan Moldovan,29,63,Romania,Chindia Târgovişte,1000,2021.0,100
12839,C. Piergianni,Carl Piergianni,27,63,England,Salford City,4000,2021.0,513
12840,Mejías,Tomás Mejías Osorio,30,63,Spain,Middlesbrough,5000,2021.0,511
12841,P. Ulvestad,Pål Erik  Ulvestad,28,63,Norway,Kristiansund BK,1000,2020.0,957
12842,S. Hoskins,Sam Hoskins,26,63,England,Northampton Town,4000,2020.0,776
12843,B. McNamee,Barry McNamee,27,63,Republic of Ireland,Derry City,1000,2019.0,598
12844,Lee Bum Soo,이범수 李范洙,28,63,Korea Republic,Gyeongnam FC,1000,2023.0,749
12845,K. Guthrie,Kurtis Guthrie,26,63,England,Stevenage,3000,2020.0,719
12846,H. Bunn,Harry Bunn,26,63,England,Bury,1000,2020.0,907
12847,M. Sourzac,Martin Sourzac,27,63,France,AS Nancy Lorraine,1000,2023.0,103
12848,J. Mountney,John Mountney,26,63,Republic of Ireland,Dundalk,1000,2020.0,907
12849,L. Gambin,Luke Gambin,26,63,Malta,Colchester United,4000,2021.0,745
12850,B. Traoré,Baba Traoré,26,63,France,Le Havre AC,2000,2020.0,976
12851,K. Coulibaly,Karim Coulibaly,26,63,France,Willem II,3000,2020.0,305
12852,J. Muñoz,Joaquín Muñoz,28,63,Chile,Audax Italiano,1000,2024.0,151
12853,S. Handle,Simon Handle,26,63,Germany,Viktoria Köln,1000,2020.0,964
12854,M. Heinloth,Michael Heinloth,27,63,Germany,FC Ingolstadt 04,2000,2021.0,633
12855,J. Ramos,Jorge Luis Ramos Sánchez,26,63,Colombia,Deportes Tolima,1000,2019.0,978
12856,H. Al Mansour,Hamad Al Mansour,26,63,Saudi Arabia,Al Nassr,7000,2022.0,37
12857,R. Mukiibi,Ronald Brian Ddungu Mukiibi,27,63,Sweden,Östersunds FK,1000,2024.0,166
12858,Gwon Wan Gyu,권완규 权完圭,27,63,Korea Republic,Sangju Sangmu FC,1000,2020.0,306
12859,F. Al Aiyaf,Faress Al Aiyaf,27,63,Saudi Arabia,Al Hazem,3000,2020.0,650
12860,J. McNerney,Joe McNerney,29,63,England,Crawley Town,2000,2021.0,543
12861,N. Alho,Nikolai Alho,26,63,Finland,HJK Helsinki,1000,2020.0,178
12862,I. Karsanidis,Ioannis Karsanidis,26,63,Greece,Chemnitzer FC,1000,2020.0,88
12863,N. Mileusnić,Nikola Mileusnić,25,63,Australia,Adelaide United,1000,2021.0,586
12864,M. Qvist,Mikkel Mena Qvist,26,63,Denmark,AC Horsens,2000,2022.0,680
12865,T. Okubo,大久保 択生,29,63,Japan,Shimizu S-Pulse,1000,2020.0,100
12866,P. Breitkreuz,Patrick Breitkreuz,27,63,Germany,FC Würzburger Kickers,2000,2020.0,589
12867,R. Lemus,Róger Lemus,27,63,Colombia,Atlético Bucaramanga,1000,2022.0,48
12868,S. Suganuma,菅沼 駿哉,29,63,Japan,Gamba Osaka,3000,2022.0,276
12869,L. Schlüter,Lasse  Schlüter,27,63,Germany,Eintracht Braunschweig,1000,2021.0,526
12870,L. Osaki,大崎 玲央,27,63,Japan,Vissel Kobe,2000,2021.0,253
12871,M. Guerbert,Matthieu Guerbert,27,63,France,Rodez Aveyron Football,1000,2020.0,532
12872,P. Schwarz,Petr Schwarz,27,63,Czech Republic,Raków Częstochowa,1000,2021.0,960
12873,H. Barišić,Hrvoje Barišić,28,63,Croatia,Sepsi OSK,3000,2020.0,56
12874,F. Miesenböck,Fabian Miesenböck,25,63,Austria,SV Mattersburg,4000,2023.0,309
12875,O. Storflor,Øyvind Storflor,39,63,Norway,Ranheim Fotball,1000,2019.0,75
12876,M. Bloomfield,Matt Bloomfield,35,63,England,Wycombe Wanderers,2000,2020.0,748
12877,M. Ratajczak,Michael Ratajczak,37,63,Germany,SC Paderborn 07,2000,2020.0,485
12878,B. Roche,Barry Roche,37,63,Republic of Ireland,Morecambe,1000,2020.0,521
12879,P. Grünwald,Pascal Grünwald,36,63,Austria,WSG Tirol,1000,2024.0,563
12880,C. Källqvist,Patrik Christoffer Källqvist,35,63,Sweden,BK Häcken,1000,2024.0,521
12881,P. Heerwagen,Philipp Heerwagen,36,63,Germany,SV Sandhausen,1000,2021.0,294
12882,Y. Gutiérrez,Yosgart Ernesto Gutiérrez Serna,38,63,Mexico,Club Necaxa,1000,2022.0,611
12883,D. Zibung,David Zibung,35,63,Switzerland,FC Luzern,2000,2020.0,327
12884,I. Austbø,Iven Austbø,34,63,Norway,Viking FK,1000,2019.0,868
12885,G. Rogers,Gary Rogers,37,63,Republic of Ireland,Dundalk,1000,2019.0,868
12886,T. Kortegaard,Thomas Kortegaard,34,63,Denmark,AC Horsens,2000,2020.0,962
12887,M. Hamoud,Mounir Hamoud,34,63,Norway,Strømsgodset IF,1000,2019.0,815
12888,L. Buș,Laurențiu Buș,31,63,Romania,Academica Clinceni,1000,2020.0,37
12889,P. Quasten,Paul Quasten,34,63,Czech Republic,RKC Waalwijk,2000,2020.0,962
12890,B. Clarke,Brendan Clarke,33,63,Republic of Ireland,St. Patrick's Athletic,1000,2020.0,637
12891,F. Melara,Fabrizio Melara,33,63,Italy,Castellammare di Stabia,1000,2020.0,550
12892,C. Logan,Conrad Logan,33,63,Republic of Ireland,Mansfield Town,3000,2020.0,868
12893,L. Fontaine,Liam Fontaine,33,63,England,Ross County FC,2000,2020.0,436
12894,S. Anderson,Steven Anderson,33,63,Scotland,St. Johnstone FC,2000,2020.0,403
12895,J. Tosik,Jakub Tosik,32,63,Poland,Zagłębie Lubin,1000,2020.0,57
12896,M. Andersen,Magnus Andersen,33,63,Norway,Tromsø IL,1000,2020.0,748
12897,D. Charles,Darius Charles,31,63,England,Wycombe Wanderers,2000,2020.0,254
12898,A. Sheehan,Alan Sheehan,32,63,Republic of Ireland,Luton Town,3000,2020.0,962
12899,R. Sutton,Ritchie Sutton,33,63,England,Morecambe,2000,2020.0,276
12900,S. Miller,Shaun Miller,31,63,England,Morecambe,3000,2020.0,348
12901,D. Jones,Daniel Jones,32,63,England,Cambridge United,3000,2020.0,365
12902,I. Djuric,Igor Đurić,30,63,Switzerland,Neuchâtel Xamax,2000,2020.0,685
12903,K. Letheren,Kyle Letheren,31,63,Wales,Salford City,3000,2020.0,868
12904,N. Maya,Noé Maya Vilchis,34,63,Mexico,Atlético de San Luis,3000,2024.0,501
12905,S. Foley,Sam Foley,32,63,Republic of Ireland,St. Mirren,2000,2021.0,655
12906,K. Lejeune,Kévin Lejeune,34,63,France,AC Ajaccio,1000,2020.0,697
12907,M. Spelmann,Martin Spelmann,32,63,Denmark,Strømsgodset IF,1000,2020.0,748
12908,A. Randrup,Anders Degn Randrup,30,63,Denmark,Helsingborgs IF,1000,2020.0,265
12909,S. Sinclair,Stuart Sinclair,31,63,England,Walsall,4000,2020.0,748
12910,T. Diagouraga,Toumani Diagouraga,32,63,France,Swindon Town,4000,2020.0,509
12911,J. Wilson,James Wilson,30,63,Wales,Ipswich Town,3000,2019.0,627
12912,L. Alessandra,Lewis Alessandra,30,63,England,Morecambe,3000,2024.0,776
12913,G. Moss,Glen Moss,36,63,New Zealand,Newcastle Jets,1000,2020.0,18
12914,G. Iliev,Georgi Iliev Rusev,37,63,Bulgaria,Bulgaria,0,,218
12915,M. Bottani,Alessio Bottani,28,63,Switzerland,FC Lugano,2000,2020.0,257
12916,M. Palionis,Markus Palionis,32,63,Lithuania, SSV Jahn Regensburg,3000,2020.0,16
12917,Y. Opazo,Yerson Flavio Opazo Riquelme,34,63,Chile,Curicó Unido,1000,2019.0,265
12918,R. Taylor,Ryan Taylor,31,63,England,Plymouth Argyle,5000,2020.0,753
12919,J. Wright,Josh Wright,29,63,England,Leyton Orient,4000,2021.0,36
12920,M. Jones,Mike Jones,31,63,England,Carlisle United,3000,2020.0,591
12921,T. Cywka,Tomasz Cywka,31,63,Poland,Lech Poznań,2000,2020.0,975
12922,L. John-Lewis,Lenell John-Lewis,30,63,England,Shrewsbury,3000,2020.0,739
12923,G. Sawyer,Gary Sawyer,33,63,England,Plymouth Argyle,4000,2020.0,962
12924,R. Finn,Ronan Finn,31,63,Republic of Ireland,Shamrock Rovers,1000,2019.0,873
12925,L. Reddy,Liam Reddy,37,63,Australia,Perth Glory,1000,2020.0,184
12926,J. O'Shea,James O'Shea,30,63,Republic of Ireland,Brisbane Roar,1000,2020.0,821
12927,D. Djulbic,Dino Đulbić,36,63,Australia,Perth Glory,1000,2020.0,688
12928,Zhou Haibin,周海滨,33,63,China PR,Shandong Luneng TaiShan FC,4000,2019.0,523
12929,Rong Hao,荣昊,32,63,China PR,Tianjin TEDA FC,3000,2019.0,104
12930,V. Lia,Vince Lia,34,63,Australia,Adelaide United,1000,2020.0,415
12931,R. O'Donnell,Richard O'Donnell,30,63,England,Bradford City,3000,2020.0,226
12932,Chen Lei,陈雷,33,63,China PR,Chongqing Dangdai Lifan FC SWM Team,2000,2019.0,319
12933,J. Brockie,Jeremy Brockie,31,63,New Zealand,New Zealand,0,,631
12934,M. Štěch,Marek Štěch,29,63,Czech Republic,Luton Town,3000,2020.0,224
12935,P. Amond,Pádraig Amond,31,63,Republic of Ireland,Newport County,3000,2020.0,845
12936,N. Delfouneso,Nathan Delfouneso,28,63,England,Blackpool,3000,2021.0,775
12937,S. McGinn,Stephen McGinn,30,63,Scotland,St. Mirren,2000,2020.0,572
12938,C. Hidalgo,Carlos Daniel Hidalgo,33,63,Colombia,Deportivo Pasto,1000,2022.0,799
12939,T. Beltran,Anthony Beltran,31,63,United States,Real Salt Lake,2000,2020.0,815
12940,E. Benavidez,Exequiel Emanuel Benavídez,30,63,Argentina,Patriotas Boyacá FC,1000,2022.0,774
12941,D. Ragatzu,Daniele Ragatzu,27,63,Italy,Cagliari,7000,2021.0,776
12942,M. Gomes,Mike Gomes,30,63,Switzerland,Neuchâtel Xamax,2000,2020.0,989
12943,G. Cummins,Graham Cummins,31,63,Republic of Ireland,Shamrock Rovers,1000,2019.0,479
12944,C. Patterson-Sewell,Caleb Patterson-Sewell,32,63,United States,Toronto FC,1000,2022.0,294
12945,E. Doyle,Eoin Doyle,31,63,Republic of Ireland,Swindon Town,4000,2020.0,562
12946,S. Conneely,Seámus Conneely,30,63,Republic of Ireland,Accrington Stanley,1000,2020.0,984
