,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
12642,J. Horsfield,James Horsfield,23,63,England,Scunthorpe United,3000,2020.0,856
12643,Calderón,Carlos Calderón López,24,63,Spain,CD Lugo,2000,2021.0,561
12644,A. Torralvo,Amaury Torralvo Polo,25,63,Colombia,La Equidad,1000,2024.0,526
12645,Kim Dae Jung,김대중 金大中,26,63,Korea Republic,Sangju Sangmu FC,1000,2020.0,609
12646,A. Samuel,Alex Samuel,23,63,Wales,Wycombe Wanderers,2000,2021.0,4
12647,M. Egho,Marvin Egho,25,63,Austria,Randers FC,3000,2021.0,459
12648,B. Gschweidl,Bernd Gschweidl,23,63,Austria,SCR Altach,3000,2021.0,708
12649,O. Aydoğan,Oğuzhan Aydoğan,22,63,Germany,Beşiktaş JK,10000,2020.0,669
12650,Wang Jinxian,汪晋贤,23,63,China PR,Dalian YiFang FC,2000,2020.0,332
12651,S. D'Almeida,Sessi D'Almeida,23,63,Benin,Valenciennes FC,1000,2021.0,382
12652,F. Anselmo,Federico Anselmo,25,63,Argentina,Independiente Santa Fe,1000,2024.0,236
12653,D. Payne,Desevio Payne,23,63,United States,FC Emmen,1000,2020.0,148
12654,J. Yates,Jerry Yates,22,63,England,Swindon Town,3000,2020.0,282
12655,C. Zock,Guy Christian Zock Abep,25,63,Cameroon,FC Sion,5000,2021.0,640
12656,D. Hümmet,Deniz Hümmet,22,63,Turkey,IF Elfsborg,1000,2022.0,286
12657,A. Jakobsen,Alexander Jakobsen,25,63,Egypt,Kalmar FF,1000,2019.0,183
12658,F. Krogstad,Fredrik Krogstad,24,63,Norway,Lillestrøm SK,1000,2020.0,237
12659,N. Antonov,Nemanja Antonov,24,63,Serbia,Royal Excel Mouscron,2000,2021.0,948
12660,A. Hazazi,Ali Abdullah Hazazi,25,63,Saudi Arabia,Ettifaq FC,5000,2024.0,750
12661,C. Maghoma,Christian Maghoma,21,63,DR Congo,Arka Gdynia,1000,2021.0,531
12662,Olaortua,Iñaki Olaortua Descarga,25,63,Spain,Racing Santander,2000,2020.0,247
12663,R. Laryea,Richie Laryea,24,63,Canada,Toronto FC,1000,2019.0,345
12664,M. Sanoh,Moussa Sanoh,23,63,Netherlands,Gaz Metan Mediaş,2000,2020.0,926
12665,K. Yoshino,吉野 恭平,24,63,Japan,Sanfrecce Hiroshima,2000,2022.0,251
12666,A. Al Suwat,Abdulmajeed Abdullah Al-Swat,24,63,Saudi Arabia,Al Taawoun,4000,2020.0,437
12667,Y. Nakasaka,中坂 勇哉,21,63,Japan,Vissel Kobe,1000,2020.0,248
12668,D. Stec,David Stec,25,63,Austria,Pogoń Szczecin,1000,2020.0,902
12669,A. Porcino,Antonio Porcino,24,63,Italy,Livorno,1000,2021.0,268
12670,Tang Shi,唐诗,24,63,China PR,Guangzhou Evergrande Taobao FC,4000,2022.0,405
12671,T. Rocha,Tony Rocha,25,63,United States,New York City FC,2000,2022.0,988
12672,O. Alseth,Øyvind  Alseth,24,63,Norway,Ranheim Fotball,1000,2021.0,752
12673,L. Schnellbacher,Luca Schnellbacher,25,63,Germany,SC Preußen Münster,1000,2022.0,474
12674,A. Odabas,Ali Odabas,25,63,Germany,FSV Zwickau,1000,2020.0,992
12675,H. El-Helwe,Hilal El-Helwe,24,63,Lebanon,SV Meppen,1000,2021.0,939
12676,D. Bock,Dominik Bock,24,63,Germany,FC Carl Zeiss Jena,1000,2020.0,303
12677,A. Mayorga,Alejandro Mayorga,22,63,Mexico,Guadalajara,6000,2019.0,488
12678,S. Furtado,Steeve Furtado,24,63,France,Albacete BP,2000,2020.0,509
12679,M. Grösch,Marius Grösch,25,63,Germany,FC Carl Zeiss Jena,1000,2020.0,15
12680,M. Miller,Mickel Miller,23,63,England,Hamilton Academical FC,2000,2020.0,805
12681,J. Scherzer,Jonathan Scherzer,23,63,Austria,FC Admira Wacker Mödling,2000,2022.0,455
12682,H. Rashidi,Heradi Rashidi,24,63,Sweden,AIK,2000,2020.0,822
12683,M. Kuzmanović,Mićo Kuzmanović,23,63,Bosnia Herzegovina,Royal Excel Mouscron,2000,2021.0,939
12684,E. Bekiroglu,Efkan Bekiroglu,23,63,Germany,TSV 1860 München,1000,2020.0,361
12685,A. Elogo,Arsène Elogo,24,63,Cameroon,Grenoble Foot 38,2000,2020.0,610
12686,M. Haas,Manuel Haas,23,63,Austria,SKN St. Pölten,3000,2020.0,926
12687,S. Pino,Stefan Pino,25,63,Chile,CD Universidad de Concepción,1000,2019.0,365
12688,S. Bjørshol,Sondre Flem Bjørshol,25,63,Norway,Viking FK,1000,2020.0,355
12689,S. Nnamani,Samuel Nnamani,24,63,Nigeria,AFC Eskilstuna,1000,2019.0,920
12690,D. Popadiuc,Doru Popadiuc,24,63,Romania,FC Voluntari,2000,2023.0,836
12691,S. Bakari,Saïd Bakari,24,63,Comoros,RKC Waalwijk,2000,2020.0,303
12692,C. Martínez,Carlos Julio Martínez,25,63,Dominican Republic,CD Mirandés,2000,2020.0,872
12693,S. Shimada,Shintaro Shimada,23,63,Japan,Oita Trinita,1000,2023.0,301
12694,S. Murray,Sean Murray,25,63,Republic of Ireland,Dundalk,1000,2019.0,440
12695,M. Mandron,Mikael Mandron,24,63,France,Gillingham,2000,2023.0,76
12696,I. Touray,Ibou Touray,24,63,Gambia,Salford City,3000,2020.0,974
12697,P. Digby,Paul Digby,24,63,England,Stevenage,2000,2023.0,532
12698,M. Ovenstad,Martin Ovenstad,25,63,Norway,Strømsgodset IF,1000,2019.0,78
12699,G. Arokoyo,Gbenga Arokoyo,26,63,Nigeria,Kalmar FF,1000,2020.0,660
12700,A. Kuen,Andreas Kuen,24,63,Austria,SV Mattersburg,4000,2020.0,194
12701,G. Leigh,Gregory Leigh,24,63,England,Aberdeen,2000,2021.0,338
12702,K. Angielski,Karol Angielski,23,63,Poland,Wisła Płock,1000,2021.0,194
12703,K. Kinoshita,木下 康介,24,63,Japan,Stabæk Fotball,1000,2021.0,93
12704,M. Ferrier,Morgan Ferrier,24,63,England,Tranmere Rovers,2000,2024.0,38
12705,K. Junker,Kasper Junker,25,63,Denmark,Stabæk Fotball,1000,2019.0,746
12706,S. Tanser,Scott Tanser,24,63,England,St. Johnstone FC,1000,2021.0,257
12707,M. Qasem,Mohammed Qassem Al Nakhli,24,63,Saudi Arabia,Al Faisaly,4000,2021.0,848
12708,D. Whitehead,Danny Whitehead,25,63,England,Salford City,4000,2020.0,833
12709,T. Conlon,Tom Conlon,23,63,England,Port Vale,3000,2020.0,699
12710,M. Ridenton,Matthew Ridenton,23,63,New Zealand,Newcastle Jets,1000,2020.0,418
12711,R. Lopes Cabral,Rodny Lopes Cabral,24,63,Netherlands,Politehnica Iaşi,2000,2021.0,755
12712,P. Grazziani,Pier Luigi Grazziani Serrano,24,63,Colombia,Alianza Petrolera,1000,2024.0,11
12713,F. Fumu Tamuzo,François-Xavier Fumu Tamuzo,24,63,France,AJ Auxerre,1000,2021.0,331
12714,H. Konaté,Yored Hillel Konaté,24,63,Ivory Coast,Valenciennes FC,1000,2020.0,132
12715,M. Burgess,Max Burgess,24,63,Australia,Western United FC,1000,2020.0,954
12716,M. Jadama,Modou Lamin Jadama,25,63,Gambia,Portland Timbers,2000,2019.0,961
12717,Jeon Min Gwang,전민광 Min Gwang Jeon,26,63,Korea Republic,Pohang Steelers,2000,2022.0,349
12718,M. Rasner,Martin Rasner,24,63,Austria,SKN St. Pölten,3000,2020.0,443
12719,J. Karlsson,Jesper Karlsson,20,63,Sweden,IF Elfsborg,1000,2021.0,816
12720,Han Pengfei,韩鹏飞,26,63,China PR,Wuhan Zall,2000,2021.0,820
12721,K. Kozuka,小塚 和季,24,63,Japan,Oita Trinita,1000,2022.0,437
12722,Lee Dong Su,이동수 李东洙,25,63,Korea Republic,Jeju United FC,1000,2022.0,665
12723,D. Petrovic,Danijel Petrovic,26,63,Serbia,SKN St. Pölten,3000,2020.0,35
12724,M. Bilir,Mahmut Bilir,24,63,Turkey,Gazişehir Gaziantep F.K.,2000,2021.0,999
12725,Miguel Santos,Miguel Santos,24,63,Portugal,Astra Giurgiu,1000,2022.0,227
12726,L. Jonsson,Lukas Jonsson,26,63,Sweden,IK Sirius,1000,2019.0,23
12727,S. Yajima,矢島 慎也,25,63,Japan,Gamba Osaka,3000,2021.0,598
12728,Y. Kimoto,木本 恭生,25,63,Japan,Cerezo Osaka,2000,2022.0,349
12729,R. Sawakami,泽上 龍二,25,63,Japan,Cerezo Osaka,2000,2022.0,746
12730,J. Schneider,Jan-Marc Schneider,25,63,Germany, SSV Jahn Regensburg,3000,2021.0,865
12731,M. Fritz,Moritz Fritz,25,63,Germany,Viktoria Köln,1000,2020.0,126
12732,J. Gordon,Josh Gordon,24,63,England,Walsall,4000,2021.0,471
12733,A. Kovačević,Adnan Kovačević,25,63,Bosnia Herzegovina,Korona Kielce,1000,2020.0,693
12734,D. Mullen,Danny Mullen,24,63,Scotland,St. Mirren,2000,2020.0,742
12735,K. Yuruki,汰木 康也,23,63,Japan,Urawa Red Diamonds,2000,2022.0,307
12736,A. Falch,Aslak Falch,27,63,Norway,Sarpsborg 08 FF,1000,2021.0,294
12737,M. Hvilsom,Mads Dittmer Hvilsom,26,63,Denmark,Hobro IK,3000,2022.0,920
12738,C. Aasbak,Christoffer Aasbak,25,63,Norway,Kristiansund BK,1000,2020.0,367
12739,M. Haakenstad,Mats Haakenstad,25,63,Norway,Lillestrøm SK,1000,2020.0,762
12740,M. Söderqvist,Måns Söderqvist,26,63,Sweden,Kalmar FF,1000,2019.0,816
12741,A. Razak,Abdul Razak,26,63,Ivory Coast,IK Sirius,1000,2020.0,954
12742,C. Forrester,Chris Forrester,26,63,Republic of Ireland,St. Patrick's Athletic,1000,2022.0,233
12743,A. Smith,Adam Smith,26,63,England,Forest Green Rovers,3000,2021.0,513
12744,S. McCartan,Shay McCartan,25,63,Northern Ireland,Bradford City,4000,2020.0,248
12745,S. van der Lei,Stefan van der Lei,26,63,Netherlands,FC Emmen,1000,2020.0,663
12746,G. Wegkamp,Gerrit Wegkamp,26,63,Germany,FSV Zwickau,1000,2021.0,365
12747,S. Wimmer,Sebastian Wimmer,25,63,Austria,Viktoria Köln,1000,2020.0,349
12748,F. Møller,Frederik Møller,25,63,Denmark,Silkeborg IF,2000,2020.0,257
12749,A. Al Fahad,Abdullah Al Fahad,25,63,Saudi Arabia,Al Raed,4000,2020.0,853
12750,S. Galloway,Scott Galloway,24,63,Australia,Melbourne City FC,2000,2020.0,762
12751,S. Roux,Storm Roux,26,63,New Zealand,Melbourne Victory,2000,2020.0,507
12752,C. Pain,Connor Pain,25,63,Australia,Western United FC,1000,2020.0,974
12753,M. Brouwer,Michael Brouwer,26,63,Netherlands,Heracles Almelo,1000,2020.0,675
12754,C. Țîră,Cătălin Țîră,25,63,Romania,FC Voluntari,2000,2024.0,335
12755,A. Gogić,Alexandros Gogić,25,63,Cyprus,Hamilton Academical FC,2000,2020.0,454
12756,R. Gyasi,Raymond Gyasi,24,63,Ghana,Stabæk Fotball,1000,2021.0,617
12757,M. Mosquera,Miller Stiwar Mosquera Cabrera,26,63,Colombia,Patriotas Boyacá FC,1000,2024.0,221
12758,J. Clarke,Josh Clarke,24,63,England,Brentford,7000,2020.0,445
12759,B. Halliday,Bradley Halliday,23,63,England,Doncaster Rovers,2000,2021.0,755
12760,I. van Weert,Ingo van Weert,25,63,Netherlands,RKC Waalwijk,2000,2020.0,192
12761,A. Gero,Alhaji Gero,25,63,Nigeria,Helsingborgs IF,1000,2021.0,544
12762,A. Al Shammari,Abdullah Haif Al Shammari,25,63,Saudi Arabia,Al Hazem,3000,2022.0,309
12763,A. Al Dohaim,Amaar Ali Al Dohaim,25,63,Saudi Arabia,Al Ittihad,6000,2020.0,178
12764,T. Davies,Tom Davies,27,63,England,Bristol Rovers,2000,2021.0,214
12765,Agus Medina,Agustín Medina Delgado,24,63,Spain,Birmingham City,3000,2021.0,941
12766,J. Santander,John Santander,25,63,Chile,CD Cobresal,1000,2020.0,66
12767,R. Wulle,Rick Wulle,25,63,Germany,SV Sandhausen,1000,2020.0,740
12768,M. Maouche,Mohamed Maouche,26,63,France,Oldham Athletic,3000,2020.0,573
12769,G. Luperini,Gregorio Luperini,25,63,Italy,Trapani,1000,2021.0,95
12770,Y. Ito,伊东 幸敏,25,63,Japan,Kashima Antlers,2000,2022.0,355
12771,R. Maeda,前田 凌佑,25,63,Japan,Oita Trinita,1000,2022.0,597
12772,C. Suárez,Carlos Suárez,27,63,Venezuela,Curicó Unido,1000,2020.0,583
12773,C. Karayel,Cebrail Karayel,24,63,Turkey,MKE Ankaragücü,4000,2021.0,198
12774,M. Ambrose,Mikey Ambrose,25,63,United States,Atlanta United,2000,2019.0,502
12775,D. Wiebe,Danilo Wiebe,25,63,Germany,Eintracht Braunschweig,1000,2020.0,252
12776,A. Okosun,Ayo Simon Okosun,25,63,Denmark,FC Midtjylland,5000,2023.0,232
12777,D. Barreto,Diego Barreto,26,63,Paraguay,Atlético Huila,1000,2022.0,682
12778,V. Bezecourt,Vincent Bezecourt,26,63,France,New York Red Bulls,2000,2019.0,483
12779,A. Meyer,Alexander Meyer,28,63,Germany, SSV Jahn Regensburg,2000,2021.0,433
12780,J. Buitrago,Julián Buitrago,26,63,Colombia,Patriotas Boyacá FC,1000,2022.0,759
12781,H. Ishige,石毛 秀樹,24,63,Japan,Shimizu S-Pulse,1000,2019.0,91
12782,P. Mako,Paseka Mako,25,63,South Africa,Orlando Pirates,1000,2021.0,974
12783,F. Lapis,Florian Lapis,25,63,France,Chamois Niortais Football Club,1000,2020.0,455
12784,Y. Yakovenko,Yuriy Yakovenko,25,63,Ukraine,Esbjerg fB,3000,2021.0,688
12785,R. Lamie,Ricki Lamie,26,63,Scotland,Livingston FC,2000,2022.0,807
12786,S. Bauer,Sebastian Bauer,26,63,Austria,FC Admira Wacker Mödling,3000,2020.0,986
12787,A. Gabrielli,Ángelo Gabrielli,26,63,Uruguay,Newell's Old Boys,4000,2020.0,87
12788,A. Ivačič,Aljaž Ivačič,25,63,Slovenia,Portland Timbers,1000,2019.0,857
12789,A. Jusino,Adrián Jusino,26,63,Bolivia,Bolivia,0,,693
12790,A. Pițian,Andrei Pițian,23,63,Romania,FC Botoşani,2000,2020.0,495
12791,J. Bay,Jonathan Bay,26,63,Argentina,Central Córdoba,2000,2020.0,497
12792,D. Segbé Azankpo,Désiré Segbé Azankpo,26,63,Benin,Oldham Athletic,3000,2020.0,865
12793,N. Canavan,Niall Canavan,28,63,Republic of Ireland,Plymouth Argyle,4000,2020.0,371
12794,L. Sætra,Lars Sætra,27,63,Norway,Strømsgodset IF,1000,2019.0,875
12795,S. Maholli,Shkodran Maholli,26,63,Sweden,Silkeborg IF,3000,2020.0,76
12796,T. Kainz,Tobias Kainz,26,63,Austria,TSV Hartberg,2000,2021.0,687
12797,T. Schilk,Tobias Schilk,27,63,Germany,Hallescher FC,1000,2020.0,15
12798,C. Raglan,Charlie Raglan,26,63,England,Cheltenham Town,3000,2021.0,32
12799,A. Caceres,Anthony Caceres,26,63,Australia,Sydney FC,2000,2021.0,233
12800,T. Müller,Tobias Müller,26,63,Germany,Chemnitzer FC,1000,2021.0,610
12801,Lee Woo Hyeok,이우혁 李愚赫,26,63,Korea Republic,Incheon United FC,1000,2023.0,894
12802,A. Berzel,Aaron Berzel,27,63,Germany,TSV 1860 München,1000,2020.0,195
12803,M. Vitzthum,Michael Vitzthum,27,63,Germany,SG Sonnenhof Großaspach,1000,2023.0,730
12804,A. Kolev,Alexander Kolev,26,63,Bulgaria,Arka Gdynia,2000,2020.0,4
12805,A. Cadavid,Arled Cadavid Valencia,28,63,Colombia,América de Cali,1000,2019.0,295
12806,P. Heredia,Pablo Heredia,29,63,Argentina,Unión La Calera,1000,2019.0,295
12807,K. Rendón,Kevin Rendón,26,63,Colombia,Deportivo Pasto,1000,2024.0,859
12808,A. Chapman,Aaron Chapman,29,63,England,Peterborough United,2000,2020.0,563
12809,M. Schultz,Michael Schultz,26,63,Germany,SV Waldhof Mannheim,1000,2020.0,549
12810,Shin Chang Moo,신창무 申昶武,26,63,Korea Republic,Sangju Sangmu FC,1000,2019.0,638
12811,Lee Ju Yong,이주용 李周勇,26,63,Korea Republic,Jeonbuk Hyundai Motors,2000,2024.0,257
12812,D. Altobelli,Daniele Altobelli,26,63,Italy,US Salernitana 1919,1000,2021.0,418
12813,A. Al Habib,Ahmad Al Habib,26,63,Saudi Arabia,Abha Club,4000,2021.0,801
12814,D. Franco,Daniel Alejandro Franco,27,63,Argentina,Curicó Unido,1000,2020.0,821
12815,Ji Eon Hak,지언학 Eon Hak Ji,25,63,Korea Republic,Incheon United FC,1000,2024.0,715
12816,A. Tarbell,Andrew Tarbell,25,63,United States,San Jose Earthquakes,1000,2019.0,592
12817,Park Tae Hong,박태홍 朴台洪,28,63,Korea Republic,Gyeongnam FC,2000,2022.0,247
12818,S. Monaco,Salvatore Monaco,26,63,Italy,Cosenza,1000,2020.0,524
12819,S. Takahashi,髙橋 祥平,27,63,Japan,Júbilo Iwata,2000,2022.0,986
12820,C. Martinez,Cristian Martinez,22,63,Panama,Chicago Fire,2000,2020.0,856
12821,C. Maloney,Connor Maloney,24,63,United States,Columbus Crew SC,1000,2019.0,13
12822,L. Hannant,Luke Hannant,25,63,England,Cambridge United,3000,2021.0,269
12823,T. Takagi,髙木 利弥,26,63,Japan,Matsumoto Yamaga,1000,2021.0,393
12824,E. Katayama,片山 瑛一,27,63,Japan,Cerezo Osaka,2000,2022.0,87
12825,F. Báez,Francisco Báez,27,63,Paraguay,Envigado FC,1000,2022.0,97
12826,M. Dobrescu,Mihai Dobrescu,26,63,Romania,Academica Clinceni,1000,2023.0,455
12827,H. Vera,Hugo Vera,28,63,Paraguay,Central Córdoba,3000,2020.0,284
12828,J. Coppens,Jo Coppens,28,63,Belgium,FC Carl Zeiss Jena,1000,2020.0,341
12829,K. Watson,Keith Watson,29,63,Scotland,Ross County FC,2000,2022.0,322
12830,C. Morris,Callum Morris,29,63,Northern Ireland,Ross County FC,2000,2022.0,733
12831,L. Waterfall,Luke Waterfall,28,63,England,Grimsby Town,2000,2021.0,629
12832,A. White,Aidan White,27,63,Republic of Ireland,Heart of Midlothian,2000,2021.0,301
12833,K. Conrad,Kevin Conrad,28,63,Germany,SV Waldhof Mannheim,1000,2020.0,411
12834,A. Eastham,Ashley Eastham,28,63,England,Fleetwood Town,2000,2021.0,729
12835,S. Robinson,Scott Robinson,27,63,Scotland,Livingston FC,2000,2021.0,965
12836,Kim Da Sol,김다솔 Da Sol Kim,30,63,Korea Republic,Suwon Samsung Bluewings,1000,2020.0,304
12837,W. Evseev,Willi Evseev,27,63,Germany,SV Meppen,1000,2021.0,165
12838,D. Moldovan,Dinu Bogdan Moldovan,29,63,Romania,Chindia Târgovişte,1000,2021.0,614
12839,C. Piergianni,Carl Piergianni,27,63,England,Salford City,4000,2021.0,601
12840,Mejías,Tomás Mejías Osorio,30,63,Spain,Middlesbrough,5000,2021.0,592
12841,P. Ulvestad,Pål Erik  Ulvestad,28,63,Norway,Kristiansund BK,1000,2020.0,48
12842,S. Hoskins,Sam Hoskins,26,63,England,Northampton Town,4000,2020.0,445
12843,B. McNamee,Barry McNamee,27,63,Republic of Ireland,Derry City,1000,2019.0,596
12844,Lee Bum Soo,이범수 李范洙,28,63,Korea Republic,Gyeongnam FC,1000,2023.0,53
12845,K. Guthrie,Kurtis Guthrie,26,63,England,Stevenage,3000,2020.0,532
12846,H. Bunn,Harry Bunn,26,63,England,Bury,1000,2020.0,574
12847,M. Sourzac,Martin Sourzac,27,63,France,AS Nancy Lorraine,1000,2023.0,295
12848,J. Mountney,John Mountney,26,63,Republic of Ireland,Dundalk,1000,2020.0,361
12849,L. Gambin,Luke Gambin,26,63,Malta,Colchester United,4000,2021.0,528
12850,B. Traoré,Baba Traoré,26,63,France,Le Havre AC,2000,2020.0,148
12851,K. Coulibaly,Karim Coulibaly,26,63,France,Willem II,3000,2020.0,459
12852,J. Muñoz,Joaquín Muñoz,28,63,Chile,Audax Italiano,1000,2024.0,147
12853,S. Handle,Simon Handle,26,63,Germany,Viktoria Köln,1000,2020.0,333
12854,M. Heinloth,Michael Heinloth,27,63,Germany,FC Ingolstadt 04,2000,2021.0,411
12855,J. Ramos,Jorge Luis Ramos Sánchez,26,63,Colombia,Deportes Tolima,1000,2019.0,620
12856,H. Al Mansour,Hamad Al Mansour,26,63,Saudi Arabia,Al Nassr,7000,2022.0,889
12857,R. Mukiibi,Ronald Brian Ddungu Mukiibi,27,63,Sweden,Östersunds FK,1000,2024.0,48
12858,Gwon Wan Gyu,권완규 权完圭,27,63,Korea Republic,Sangju Sangmu FC,1000,2020.0,55
12859,F. Al Aiyaf,Faress Al Aiyaf,27,63,Saudi Arabia,Al Hazem,3000,2020.0,955
12860,J. McNerney,Joe McNerney,29,63,England,Crawley Town,2000,2021.0,343
12861,N. Alho,Nikolai Alho,26,63,Finland,HJK Helsinki,1000,2020.0,667
12862,I. Karsanidis,Ioannis Karsanidis,26,63,Greece,Chemnitzer FC,1000,2020.0,835
12863,N. Mileusnić,Nikola Mileusnić,25,63,Australia,Adelaide United,1000,2021.0,222
12864,M. Qvist,Mikkel Mena Qvist,26,63,Denmark,AC Horsens,2000,2022.0,785
12865,T. Okubo,大久保 択生,29,63,Japan,Shimizu S-Pulse,1000,2020.0,227
12866,P. Breitkreuz,Patrick Breitkreuz,27,63,Germany,FC Würzburger Kickers,2000,2020.0,287
12867,R. Lemus,Róger Lemus,27,63,Colombia,Atlético Bucaramanga,1000,2022.0,483
12868,S. Suganuma,菅沼 駿哉,29,63,Japan,Gamba Osaka,3000,2022.0,35
12869,L. Schlüter,Lasse  Schlüter,27,63,Germany,Eintracht Braunschweig,1000,2021.0,378
12870,L. Osaki,大崎 玲央,27,63,Japan,Vissel Kobe,2000,2021.0,126
12871,M. Guerbert,Matthieu Guerbert,27,63,France,Rodez Aveyron Football,1000,2020.0,81
12872,P. Schwarz,Petr Schwarz,27,63,Czech Republic,Raków Częstochowa,1000,2021.0,171
12873,H. Barišić,Hrvoje Barišić,28,63,Croatia,Sepsi OSK,3000,2020.0,200
12874,F. Miesenböck,Fabian Miesenböck,25,63,Austria,SV Mattersburg,4000,2023.0,804
12875,O. Storflor,Øyvind Storflor,39,63,Norway,Ranheim Fotball,1000,2019.0,895
12876,M. Bloomfield,Matt Bloomfield,35,63,England,Wycombe Wanderers,2000,2020.0,833
12877,M. Ratajczak,Michael Ratajczak,37,63,Germany,SC Paderborn 07,2000,2020.0,753
12878,B. Roche,Barry Roche,37,63,Republic of Ireland,Morecambe,1000,2020.0,518
12879,P. Grünwald,Pascal Grünwald,36,63,Austria,WSG Tirol,1000,2024.0,672
12880,C. Källqvist,Patrik Christoffer Källqvist,35,63,Sweden,BK Häcken,1000,2024.0,53
12881,P. Heerwagen,Philipp Heerwagen,36,63,Germany,SV Sandhausen,1000,2021.0,698
12882,Y. Gutiérrez,Yosgart Ernesto Gutiérrez Serna,38,63,Mexico,Club Necaxa,1000,2022.0,563
12883,D. Zibung,David Zibung,35,63,Switzerland,FC Luzern,2000,2020.0,123
12884,I. Austbø,Iven Austbø,34,63,Norway,Viking FK,1000,2019.0,696
12885,G. Rogers,Gary Rogers,37,63,Republic of Ireland,Dundalk,1000,2019.0,147
12886,T. Kortegaard,Thomas Kortegaard,34,63,Denmark,AC Horsens,2000,2020.0,736
12887,M. Hamoud,Mounir Hamoud,34,63,Norway,Strømsgodset IF,1000,2019.0,507
12888,L. Buș,Laurențiu Buș,31,63,Romania,Academica Clinceni,1000,2020.0,715
12889,P. Quasten,Paul Quasten,34,63,Czech Republic,RKC Waalwijk,2000,2020.0,488
12890,B. Clarke,Brendan Clarke,33,63,Republic of Ireland,St. Patrick's Athletic,1000,2020.0,321
12891,F. Melara,Fabrizio Melara,33,63,Italy,Castellammare di Stabia,1000,2020.0,216
12892,C. Logan,Conrad Logan,33,63,Republic of Ireland,Mansfield Town,3000,2020.0,518
12893,L. Fontaine,Liam Fontaine,33,63,England,Ross County FC,2000,2020.0,998
12894,S. Anderson,Steven Anderson,33,63,Scotland,St. Johnstone FC,2000,2020.0,209
12895,J. Tosik,Jakub Tosik,32,63,Poland,Zagłębie Lubin,1000,2020.0,275
12896,M. Andersen,Magnus Andersen,33,63,Norway,Tromsø IL,1000,2020.0,833
12897,D. Charles,Darius Charles,31,63,England,Wycombe Wanderers,2000,2020.0,80
12898,A. Sheehan,Alan Sheehan,32,63,Republic of Ireland,Luton Town,3000,2020.0,374
12899,R. Sutton,Ritchie Sutton,33,63,England,Morecambe,2000,2020.0,921
12900,S. Miller,Shaun Miller,31,63,England,Morecambe,3000,2020.0,133
12901,D. Jones,Daniel Jones,32,63,England,Cambridge United,3000,2020.0,259
12902,I. Djuric,Igor Đurić,30,63,Switzerland,Neuchâtel Xamax,2000,2020.0,322
12903,K. Letheren,Kyle Letheren,31,63,Wales,Salford City,3000,2020.0,698
12904,N. Maya,Noé Maya Vilchis,34,63,Mexico,Atlético de San Luis,3000,2024.0,237
12905,S. Foley,Sam Foley,32,63,Republic of Ireland,St. Mirren,2000,2021.0,833
12906,K. Lejeune,Kévin Lejeune,34,63,France,AC Ajaccio,1000,2020.0,464
12907,M. Spelmann,Martin Spelmann,32,63,Denmark,Strømsgodset IF,1000,2020.0,766
12908,A. Randrup,Anders Degn Randrup,30,63,Denmark,Helsingborgs IF,1000,2020.0,87
12909,S. Sinclair,Stuart Sinclair,31,63,England,Walsall,4000,2020.0,766
12910,T. Diagouraga,Toumani Diagouraga,32,63,France,Swindon Town,4000,2020.0,584
12911,J. Wilson,James Wilson,30,63,Wales,Ipswich Town,3000,2019.0,812
12912,L. Alessandra,Lewis Alessandra,30,63,England,Morecambe,3000,2024.0,445
